price,load
11650.26,1532
11629.71,1533
11850.0,1551
11869.78,1609
11841.69,1628
11805.0,1616
11940.0,1568
11886.69,1600
11376.05,1678
11354.35,1919
11257.82,2208
11227.64,2336
11175.2,2420
11174.48,2507
11422.43,2580
11363.02,2548
11238.55,2559
11370.0,2541
11162.35,2034
11294.37,1595
11219.49,1592
10996.15,1575
11217.7,1719
11415.53,1897
11432.46,1918
11236.92,1924
11289.48,1930
11135.75,1938
11347.62,1942
11266.66,1922
10842.85,1918
10819.06,2070
10686.7,2238
10709.9,2372
10784.0,2513
10725.0,2427
10772.34,2330
10510.69,2331
10632.17,2520
10542.99,2635
9995.56,2148
10058.46,2203
9989.1,2646
10047.4,2640
10161.55,2619
10204.58,2602
9866.96,2633
9796.64,2607
9820.75,2659
9941.92,2653
10339.07,2189
10274.75,1990
10263.08,2161
10365.6,2124
10624.93,2152
10500.06,2460
10596.06,2715
10524.09,2737
10258.02,2718
10307.19,2547
10294.95,2087
10316.42,1779
10396.98,1793
10305.94,1800
10578.28,1770
10666.14,1721
11022.65,1762
10994.45,2185
11106.79,2571
11178.08,2650
10983.7,2745
10962.89,2798
11080.09,2793
11145.92,2792
11142.98,2545
11054.94,2164
10973.34,1779
11091.54,1500
10854.1,1456
11011.7,1538
11348.77,1632
11474.96,1802
11301.0,2150
11269.13,2320
11371.09,2293
11296.37,2271
11164.45,2299
11293.3,2277
11206.95,2253
11648.09,2130
11624.1,1996
11603.44,2021
11798.66,2041
11808.77,2177
11731.19,2326
11923.54,2337
11973.36,2453
12058.72,2558
12133.8,2647
12075.0,2439
12098.59,2091
12135.03,2071
11903.13,1956
12072.02,1841
11992.97,1862
12150.2,1694
11900.0,1503
11998.84,1511
12014.17,1514
11860.46,1498
11939.62,1579
11978.39,1655
12025.54,1622
12100.0,1590
12023.91,1592
11887.42,1594
11657.04,1563
11696.63,1745
11873.61,1937
11842.35,1904
11615.37,1902
11723.22,1972
11616.29,2022
11832.19,2022
11893.77,1948
12277.0,1740
12400.63,1971
12375.82,2456
12356.41,2593
12271.49,2604
12368.43,2593
11993.84,2599
11897.63,2636
11975.35,2427
11989.22,2151
11833.55,2065
11959.97,2087
11764.53,2134
12178.85,2207
11985.0,2291
12004.32,2262
11800.0,2038
11430.0,1877
11452.58,2235
11331.02,2532
11242.24,2642
11370.0,2825
11207.19,2908
11491.02,2965
11659.69,2785
11329.99,2632
11277.93,2428
10878.88,2080
10850.27,2296
11022.01,2625
11165.54,2641
11050.16,2648
11083.43,2649
11830.0,2667
12085.87,2840
11810.01,3259
11894.43,3525
12261.63,3517
11893.24,3667
11928.0,3661
12028.99,3500
12499.95,3495
12468.0,3698
12931.2,3149
12955.99,2821
12982.04,3283
12909.06,3285
12980.14,3225
12797.93,3207
13299.99,3161
13050.15,3345
12596.68,3130
12552.93,2688
12903.7,2629
13905.39,2530
13538.38,3145
13714.99,3771
12889.05,3744
12815.91,3716
12939.56,3701
12864.98,3707
12696.8,3741
12762.66,3774
12445.6,3595
12699.94,3671
12541.39,3741
12806.39,3564
12531.41,2784
12483.25,2023
12269.41,2063
11955.6,2172
11928.58,2511
11950.78,2793
11820.86,2814
11718.17,2881
11599.67,3114
11405.8,3355
11411.95,3363
11441.42,3245
11377.72,3003
11386.73,2502
11385.31,2223
11328.34,2228
11342.12,2145
11236.19,1961
11418.37,1807
11447.48,1588
11373.69,1433
11315.76,1435
11377.6,1462
11312.48,1469
11346.73,1427
11272.15,1461
11172.19,1489
11161.26,1540
11138.38,1603
11072.07,1641
11056.59,1663
11035.0,1673
10980.94,1735
10910.72,1744
10944.73,1795
11019.94,1818
11073.85,1654
11054.85,1541
10936.87,1537
10963.48,1453
10880.7,1369
10901.66,1412
10938.17,1443
10902.47,1406
10922.98,1417
10935.0,1460
10816.17,1435
10763.53,1476
10833.0,1476
10851.55,1414
10720.64,1406
10715.91,1445
10706.37,1505
10728.32,1481
10906.07,1466
10936.17,1466
11004.07,1479
11136.07,1554
11058.32,1752
10906.32,1885
10798.4,1904
10743.36,1915
10812.32,1886
10782.22,1882
10686.43,1837
10751.35,1865
10658.81,1935
10596.44,1957
10700.0,1978
10712.72,1817
10743.21,1589
10762.56,1492
10812.26,1458
10736.63,1472
10797.89,1493
10731.79,1493
10894.21,1500
10889.75,1559
10729.5,1550
10515.0,1463
10594.88,1600
10648.84,1764
10684.7,1805
10657.0,1822
10713.51,1799
10908.98,1799
10798.78,1800
10716.6,1813
11082.97,1810
11089.98,1968
10867.04,2082
10899.59,1957
10930.03,1924
10821.93,1923
10670.0,1859
10760.0,1862
10736.06,1913
10655.61,1875
10579.96,1866
10730.0,1972
10462.02,1895
10085.34,1856
10159.86,2366
9903.54,2624
9909.46,2594
9917.5,2715
9890.28,2704
9897.13,2710
9900.55,2713
9865.36,2688
9787.83,2467
9797.05,2037
9757.08,1827
9825.84,1598
9808.89,1387
9750.72,1398
9760.39,1342
9711.14,1320
9719.45,1365
9658.68,1366
9729.63,1363
9727.1,1399
9750.0,1392
9684.3,1355
9712.09,1338
9571.58,1301
9517.12,1321
9537.19,1437
9494.31,1524
9536.47,1549
9497.5,1547
9420.27,1531
9339.53,1609
9347.15,1725
9377.75,1747
9357.99,1609
9301.11,1477
9248.14,1495
9250.1,1582
9232.25,1656
9208.47,1608
9203.23,1494
9248.25,1403
9284.39,1364
9276.03,1388
9294.99,1409
9331.6,1307
9313.84,1254
9239.8,1317
9244.53,1314
9255.49,1265
9245.0,1254
9212.91,1247
9148.45,1278
9132.33,1351
9109.0,1432
9137.66,1496
9121.65,1493
9088.0,1386
9058.2,1325
9128.0,1413
9085.27,1452
9136.65,1400
9124.18,1304
9109.98,1244
9158.71,1224
9170.67,1238
9143.01,1291
9172.27,1304
9165.06,1279
9139.53,1255
9143.53,1258
9139.25,1225
9161.08,1178
9081.55,1150
9017.55,1188
9025.29,1302
9119.74,1332
9073.65,1336
9110.04,1340
9051.22,1318
9004.62,1338
9086.62,1339
9115.73,1322
9172.72,1299
9161.81,1348
9174.99,1376
9225.1,1346
9212.68,1432
9142.52,1496
9084.63,1498
9157.18,1497
9119.69,1403
9230.51,1304
9238.33,1308
9223.18,1355
9273.04,1360
9284.35,1384
9313.96,1433
9320.42,1449
9268.58,1496
9238.44,1473
9278.2,1409
9259.99,1319
9228.38,1217
9198.74,1196
9158.42,1237
9358.08,1299
9239.55,1366
9250.0,1432
9249.6,1445
9222.87,1439
9141.8,1415
9160.0,1454
9121.17,1476
9105.21,1454
9140.05,1500
9147.27,1535
9134.4,1439
9063.12,1343
9108.35,1358
9151.17,1345
8953.33,1301
9053.1,1387
9045.47,1474
8940.04,1446
8924.39,1453
9039.11,1467
9031.22,1481
9155.0,1488
9201.73,1482
9212.53,1549
9199.33,1605
9040.64,1592
9087.12,1611
9057.52,1629
9028.95,1615
9015.0,1505
9245.42,1401
9267.31,1422
9275.0,1505
9025.28,1546
8971.83,1552
8933.89,1617
8910.0,1714
8789.16,1745
8808.7,1862
8799.26,2005
8788.83,2008
8757.84,1994
8810.0,2018
8787.44,1800
8780.83,1518
8815.5,1432
8750.71,1377
8669.74,1299
8619.28,1271
8597.21,1384
8632.1,1485
8629.65,1525
8617.99,1505
8645.89,1502
8657.15,1483
8636.96,1486
8655.98,1416
8601.47,1270
8595.21,1184
8612.39,1148
8580.34,1145
8593.63,1146
8650.0,1162
8620.18,1188
8583.62,1205
8434.61,1179
8385.88,1338
8382.77,1565
8369.19,1583
8331.54,1572
8385.16,1631
8384.43,1672
8403.0,1669
8355.18,1637
8257.18,1568
8276.78,1473
8275.43,1354
8274.66,1324
8239.29,1357
8207.91,1374
8210.55,1413
8233.35,1448
8197.81,1433
8175.53,1369
8164.06,1287
8201.58,1240
8218.54,1258
8237.21,1280
8293.53,1229
8243.41,1252
8225.41,1321
8257.56,1305
8174.67,1283
8150.98,1264
8172.11,1301
8139.64,1352
8114.26,1379
8077.41,1376
8086.43,1436
8063.48,1436
8080.35,1419
8098.25,1460
8097.99,1368
8088.79,1285
8097.94,1283
8104.52,1235
8082.01,1140
8058.6,1131
8099.33,1153
8125.0,1162
8127.64,1191
8111.8,1185
8113.22,1177
8079.38,1159
8118.56,1147
8108.0,1192
8106.08,1215
8119.88,1173
8140.57,1140
7975.84,1165
7981.22,1284
7974.51,1350
7967.8,1360
7944.35,1376
7923.4,1398
7939.07,1465
7960.16,1492
7913.42,1496
7923.8,1472
7950.21,1333
7959.76,1208
8001.53,1188
7826.02,1193
7809.04,1297
7884.9,1403
7869.55,1428
7885.0,1450
7896.04,1441
7868.87,1413
7862.01,1420
7861.88,1445
7847.38,1434
7761.53,1304
7765.27,1275
7783.94,1342
7764.88,1319
7769.27,1307
7795.68,1298
7893.8,1279
7918.8,1300
7897.56,1359
7887.75,1363
7921.83,1343
7915.69,1354
7932.34,1342
7921.34,1326
7936.0,1345
7961.65,1340
7982.75,1228
7920.33,1179
7921.58,1219
7912.37,1206
7945.81,1209
7923.98,1189
7910.98,1186
7907.99,1211
7914.45,1179
7917.56,1189
7902.1,1182
7950.5,1129
7902.36,1143
7637.31,1172
7677.44,1438
7699.32,1660
7698.71,1660
7683.56,1669
7632.95,1640
7640.11,1637
7654.46,1671
7628.06,1687
7615.54,1617
7599.29,1384
7628.13,1196
7584.42,1208
7615.35,1259
7696.43,1270
7732.06,1267
7660.98,1302
7632.34,1317
7629.9,1339
7716.72,1344
7754.35,1356
7728.21,1381
7742.76,1361
7852.63,1344
7864.76,1427
7877.45,1531
7895.0,1549
7899.01,1532
7874.38,1559
7873.78,1517
7874.64,1395
7873.31,1390
7843.29,1408
7856.39,1270
7868.37,1152
7893.62,1171
7916.74,1187
7867.66,1168
7850.0,1190
7809.25,1193
7814.68,1221
7816.58,1264
7829.68,1247
7919.43,1269
7903.71,1248
7942.13,1243
7922.88,1314
7980.59,1345
7948.57,1374
7969.87,1394
7957.0,1392
7910.04,1405
7881.17,1350
7930.81,1279
7962.05,1263
7927.52,1265
7954.06,1238
7963.95,1245
8035.58,1230
7980.53,1291
8006.0,1360
7930.85,1341
7930.85,1338
7937.85,1263
8055.33,1256
8065.48,1320
8042.79,1322
7928.86,1320
7916.0,1306
7950.16,1316
7902.0,1345
7893.0,1336
7937.43,1366
7933.48,1404
7954.27,1374
7940.31,1341
7911.52,1328
7782.6,1219
7768.82,1278
7786.7,1398
7756.71,1390
7768.5,1435
7767.86,1445
7786.7,1450
7716.04,1472
7730.21,1467
7677.85,1451
7595.86,1366
7582.15,1351
7635.64,1436
7691.46,1478
7694.84,1464
7678.7,1427
7715.88,1431
7745.46,1379
7831.51,1364
7790.78,1450
7761.69,1500
7795.2,1511
7761.7,1479
7811.04,1400
7788.37,1352
7823.47,1330
7851.95,1271
7808.93,1233
7832.87,1221
7785.42,1223
7776.5,1246
7774.68,1232
7727.96,1197
7721.36,1240
7783.05,1293
7759.93,1301
7794.06,1310
7740.0,1280
7625.05,1243
7679.99,1303
7771.72,1349
7758.68,1343
7791.35,1353
7856.96,1342
7795.04,1438
7809.3,1498
7823.93,1470
7745.22,1498
7732.76,1504
7782.22,1453
7796.61,1340
7827.18,1294
7759.7,1313
7756.67,1287
7687.03,1243
7656.1,1261
7494.11,1318
7669.76,1500
7621.46,1666
7669.05,1704
7621.24,1741
7910.66,1702
7941.11,1759
7975.07,1909
8026.01,1962
7965.07,2039
7943.56,2109
7979.78,1993
7970.01,1892
7940.06,1852
7892.6,1848
7877.93,1600
7953.87,1306
7973.23,1298
7895.93,1298
8042.1,1257
8026.47,1267
7988.13,1326
8115.82,1327
8470.9,1436
8492.87,1897
8564.0,2253
8570.88,2338
8563.0,2407
8467.22,2389
8536.82,2279
8473.66,2203
8398.68,2198
8433.03,2075
8530.82,1669
8507.84,1374
8544.33,1370
8480.42,1340
8455.69,1376
8470.0,1349
8516.45,1296
8570.28,1296
8671.49,1322
8660.47,1448
8669.94,1504
8676.0,1475
8667.07,1454
8725.98,1466
8732.25,1552
8701.6,1587
8681.55,1543
8669.18,1425
8671.35,1264
8642.13,1175
8678.51,1207
8678.22,1249
8663.59,1234
8661.96,1208
8785.19,1208
8722.04,1290
8715.05,1337
8696.38,1340
8717.38,1337
8703.51,1322
8580.0,1330
8581.25,1381
8566.26,1438
8544.1,1459
8551.54,1497
8571.46,1466
8564.83,1396
8544.07,1405
8577.11,1430
8584.18,1385
8546.18,1226
8530.11,1134
8494.49,1135
8517.91,1155
8554.93,1212
8530.21,1200
8481.59,1198
8504.51,1232
8544.16,1222
8566.0,1217
8551.27,1237
8577.26,1234
8554.19,1226
8539.26,1226
8525.61,1203
8476.28,1208
8561.23,1222
8552.75,1235
8555.0,1261
8567.58,1253
8585.99,1235
8555.0,1222
8513.84,1233
8532.02,1278
8506.24,1293
8442.75,1249
8404.05,1292
8400.44,1399
8380.0,1421
8349.52,1452
8413.33,1491
8413.45,1453
8333.86,1418
8284.46,1439
8306.22,1475
8309.9,1433
8290.48,1314
8311.72,1258
8302.92,1298
8247.62,1312
8155.67,1331
8263.84,1486
8291.83,1511
8342.09,1394
8309.34,1364
8269.54,1368
8261.86,1382
8211.63,1401
8462.73,1410
8620.22,1552
8652.27,1829
8600.46,1950
8645.0,1925
8941.25,1934
8707.91,2234
8706.0,2487
8713.78,2468
8724.75,2465
8722.73,2210
8713.59,1818
8701.15,1681
8696.71,1713
8700.0,1696
8705.52,1613
8678.0,1344
8672.47,1132
8592.23,1135
8621.88,1216
8672.09,1288
8645.68,1288
8656.0,1305
8638.66,1260
8634.04,1252
8677.51,1260
8661.39,1205
8664.98,1169
8705.94,1213
8681.21,1255
8684.32,1240
8718.36,1227
8640.0,1195
8621.0,1166
8659.57,1204
8629.58,1214
8599.05,1232
8547.0,1274
8503.77,1333
8454.28,1439
8572.45,1539
8646.01,1592
8643.93,1533
8655.67,1474
8679.67,1484
8715.64,1489
8709.58,1546
8716.53,1561
8692.61,1555
8689.64,1583
8728.78,1433
8731.19,1256
8654.13,1209
8684.17,1187
8685.8,1201
8644.44,1232
8695.15,1204
8734.36,1202
8683.12,1235
8711.43,1214
8710.25,1227
8721.54,1234
8679.46,1198
8717.58,1215
8749.77,1222
8763.31,1235
8772.81,1226
8765.38,1214
8728.88,1230
8756.32,1236
8763.68,1230
8767.95,1208
8710.35,1210
8762.57,1190
8746.03,1181
8633.0,1182
8645.42,1263
8799.0,1334
8761.87,1337
8764.36,1381
8779.48,1399
8686.99,1387
8706.43,1359
8686.66,1365
8652.39,1366
8696.03,1349
8683.52,1333
8649.32,1332
8624.0,1308
8664.56,1324
8640.01,1365
8732.52,1286
8777.16,1249
8614.43,1308
8595.95,1377
8575.64,1402
8482.02,1433
8480.0,1550
7990.2,1632
7962.66,2114
7967.93,2621
7983.18,2668
7980.86,2688
7967.11,2536
7928.4,2363
7907.98,2364
7955.88,2279
7963.87,2201
7980.73,1731
7969.79,1200
7970.1,1163
7964.98,1176
7989.81,1167
7965.0,1155
7979.38,1163
8004.06,1158
8020.02,1154
8025.41,1173
8050.0,1154
8010.0,1156
8002.24,1193
7967.77,1190
7993.42,1209
8007.85,1217
8005.51,1199
8017.39,1210
8030.0,1231
8004.29,1240
8046.99,1212
8044.02,1182
8049.25,1195
8045.18,1191
8002.36,1157
7958.93,1155
7934.42,1198
7933.98,1223
7984.73,1237
7975.29,1274
8007.18,1267
8011.85,1235
7968.98,1277
7964.87,1268
8010.6,1198
8020.0,1198
8075.3,1199
8023.88,1243
8022.39,1304
8015.52,1279
8030.0,1245
8046.06,1231
7999.98,1229
7933.22,1227
7986.06,1287
7977.95,1312
7933.0,1280
7920.75,1283
7925.01,1311
7852.27,1307
7852.15,1351
7817.21,1442
7816.72,1420
7847.08,1372
7828.42,1348
7837.82,1366
7860.4,1336
7851.51,1242
7868.73,1244
7884.77,1203
7842.64,1140
7759.18,1177
7749.67,1234
7757.33,1269
7805.66,1289
7754.09,1287
7720.04,1310
7658.96,1371
7629.63,1451
7589.1,1541
7627.42,1548
7589.53,1514
7553.34,1473
7587.89,1481
7635.3,1550
7616.81,1502
7660.6,1399
7660.98,1296
7654.96,1216
7620.76,1215
7636.28,1235
7628.43,1231
7715.02,1221
7666.53,1240
7815.42,1219
7901.69,1305
7907.71,1501
7880.55,1587
7925.39,1596
7939.6,1638
7858.06,1666
7844.59,1668
7773.04,1631
7802.31,1603
7862.97,1477
7859.0,1357
7902.27,1375
7882.22,1387
7907.03,1410
7921.09,1410
7914.62,1389
7895.17,1377
7926.3,1370
7912.14,1331
7972.91,1249
7904.87,1223
7930.0,1241
7938.5,1212
8022.79,1210
7966.45,1239
7971.56,1257
7962.55,1271
7875.76,1294
7890.49,1328
7900.8,1361
7895.06,1346
7866.21,1332
7848.37,1359
7890.22,1390
7936.56,1357
7897.61,1292
7895.06,1260
7897.73,1245
7874.94,1224
7847.6,1210
7889.07,1209
7884.13,1226
7894.4,1238
7892.3,1216
7938.15,1196
7871.15,1188
7983.42,1212
7956.97,1250
7801.0,1287
7718.52,1381
7743.48,1508
7822.95,1543
7834.51,1543
7800.0,1564
7729.0,1545
7703.58,1535
7835.87,1576
7896.52,1561
7881.12,1449
7872.05,1419
7871.41,1431
7870.0,1396
7985.82,1412
7996.0,1523
8030.04,1606
7889.32,1659
7965.15,1552
7907.18,1362
8148.48,1344
8188.72,1473
8057.33,1629
8010.51,1663
7952.48,1640
7974.23,1616
7969.93,1619
7907.4,1653
7962.78,1650
7922.63,1595
7849.05,1591
7913.58,1674
7964.41,1581
8025.0,1420
8015.2,1395
7922.26,1377
7907.22,1391
7882.5,1397
7896.42,1376
7950.13,1380
7903.22,1388
7676.01,1364
7591.71,1516
7294.19,1799
7257.45,2196
7290.75,2444
7320.0,2399
7290.66,2388
7237.98,2401
7266.84,2417
7286.6,2409
7344.22,2164
7344.0,1834
7348.66,1493
7322.13,1236
7300.81,1247
7304.51,1258
7265.79,1240
7279.98,1267
7323.89,1263
7302.99,1232
7358.25,1210
7412.92,1215
7390.01,1280
7361.3,1302
7291.5,1320
7259.31,1344
7284.62,1369
7355.26,1349
7240.69,1321
7264.69,1363
7124.6,1393
7136.72,1492
7102.09,1602
7050.41,1581
7100.01,1578
7094.43,1632
7156.32,1641
7200.29,1655
7129.08,1575
7150.19,1450
7236.77,1361
7291.99,1359
7296.51,1463
7298.93,1499
7188.56,1486
7206.94,1483
7279.66,1419
7344.03,1357
7487.37,1405
7781.61,1555
7879.69,1935
7866.59,2326
7828.42,2439
7917.64,2418
7714.76,2437
7858.68,2472
7906.44,2407
7912.05,2273
7912.54,2079
8006.67,1716
7945.94,1559
7849.85,1621
7789.35,1602
7870.0,1616
7867.14,1615
7982.97,1547
7995.01,1499
8019.37,1471
8120.28,1461
8002.09,1610
7978.83,1727
8233.98,1720
8293.66,1828
8286.15,1930
8287.07,1914
8169.87,1771
8157.14,1649
8127.33,1684
8138.87,1710
8167.0,1711
8215.77,1683
8080.0,1509
7999.95,1413
7991.95,1556
7909.58,1659
7961.69,1667
7946.71,1668
7946.71,1665
7946.71,1643
7946.71,1621
7946.71,1660
7946.71,1542
7946.71,1308
7946.71,1209
7946.71,1142
7946.71,1088
7946.71,1057
7979.87,1058
7996.1,1084
7947.56,1091
7909.54,1107
7750.89,1149
7705.29,1366
7740.75,1586
7831.22,1618
8015.17,1625
7996.64,1644
7950.0,1643
8055.81,1646
8145.44,1678
8200.0,1781
8059.98,1927
8079.39,2027
8035.48,2031
7996.85,1894
8321.66,1655
8019.99,1672
7920.58,1782
7967.47,1779
7928.51,1851
7837.91,1877
7935.43,1923
7864.08,2002
7790.71,2010
7880.34,2043
8048.23,2106
7824.89,1816
7844.36,1532
7803.73,1535
7762.94,1554
7822.21,1573
7771.91,1567
7448.67,1590
7316.55,1907
7298.91,2363
7224.94,2533
7087.01,2427
7072.75,2456
7027.73,2557
7023.98,2589
7074.17,2668
7041.85,2613
7113.51,2230
7024.14,1749
7041.72,1568
7031.58,1492
7024.45,1337
6967.31,1240
6984.79,1269
7153.36,1321
7161.09,1384
7032.64,1445
7082.98,1432
6939.23,1392
6818.76,1417
6839.83,1563
6922.88,1689
7111.01,1691
7161.43,1724
7169.23,1728
7260.77,1712
7366.19,1837
7409.98,2016
7480.47,2157
7356.22,2314
7304.31,2387
7195.49,2276
7159.56,2001
7113.48,1751
7159.67,1709
7019.31,1738
7076.22,1842
7150.03,1961
6999.0,1980
6939.26,1868
6900.0,1767
6919.81,1695
6937.24,1577
6900.08,1546
6905.57,1534
6781.76,1542
6800.88,1682
6770.03,1803
6754.55,1634
6802.1,1454
6770.01,1410
6670.12,1397
6801.67,1502
6812.01,1563
6739.56,1528
6720.36,1424
6578.71,1319
6544.82,1407
6498.84,1546
6410.47,1609
6373.33,1724
6417.01,1860
6371.88,1902
6331.44,1931
6410.57,1911
6439.3,1843
6434.81,1667
6424.83,1494
6353.82,1449
6307.98,1352
6324.77,1295
6326.23,1324
6307.19,1334
6283.01,1298
6324.08,1339
6338.38,1392
6371.44,1360
6315.92,1312
6300.06,1230
6328.99,1195
6337.99,1202
6275.27,1193
6223.82,1232
6186.71,1290
6209.18,1345
6217.13,1382
6170.5,1412
6147.9,1404
6135.25,1411
6134.89,1455
6128.49,1451
6112.05,1373
6058.91,1304
6061.51,1308
6070.39,1351
6057.08,1388
6086.98,1352
6105.98,1247
6097.67,1167
6094.14,1159
6102.36,1171
6118.0,1153
6100.79,1146
6113.03,1140
6075.14,1155
6077.98,1166
6095.0,1119
6048.26,1113
5987.29,1170
5983.69,1273
5948.18,1334
5949.36,1356
5951.65,1379
5933.39,1396
5930.25,1399
5930.01,1400
5953.94,1393
5924.46,1307
5929.04,1229
5928.52,1188
5936.0,1130
5927.17,1120
5895.59,1139
5883.85,1160
5903.86,1178
5914.96,1156
5893.16,1160
5899.0,1148
5879.44,1113
5877.89,1140
5878.63,1168
5862.92,1157
5846.34,1129
5956.45,1162
5948.0,1215
5911.57,1227
5922.87,1228
5936.2,1239
5947.39,1246
5953.34,1227
5919.93,1232
5893.93,1227
6008.7,1236
5973.17,1243
5947.64,1238
5950.01,1241
5957.19,1241
5924.77,1234
5935.25,1229
5952.4,1237
5948.33,1260
5953.04,1276
5957.0,1232
5955.5,1186
5804.71,1153
5801.95,1211
5747.79,1319
5766.05,1385
5757.27,1459
5754.88,1473
5790.41,1474
5796.84,1486
5762.77,1484
5765.7,1456
5730.98,1283
5716.92,1156
5698.46,1176
5680.0,1217
5701.67,1279
5680.08,1309
5683.0,1294
5652.56,1264
5636.0,1252
5687.55,1260
5717.85,1260
5730.72,1219
5695.31,1189
5690.08,1207
5684.86,1235
5717.22,1236
5775.62,1205
5765.0,1254
5800.8,1323
5808.0,1308
5768.63,1280
5779.0,1286
5739.98,1287
5758.92,1292
5770.04,1305
5784.18,1277
5787.43,1200
5792.26,1182
5767.54,1196
5796.09,1149
5760.64,1132
5771.1,1134
5755.0,1126
5800.69,1101
5818.02,1116
5791.58,1176
5813.21,1165
5797.45,1146
5793.96,1170
5805.64,1161
5829.45,1160
5860.5,1170
5816.46,1196
5758.62,1189
5681.14,1212
5669.99,1310
5681.99,1388
5666.66,1433
5641.19,1454
5657.15,1494
5631.99,1515
5773.85,1482
5789.55,1454
5771.5,1422
5784.83,1391
5807.21,1347
5814.01,1331
5804.0,1398
5788.49,1434
5800.3,1414
5844.18,1399
5877.38,1283
5883.94,1223
5831.12,1265
5772.69,1233
5782.16,1259
5787.0,1281
5782.0,1249
5757.84,1267
5763.0,1269
5746.28,1249
5763.46,1276
5787.0,1291
5798.76,1266
5807.03,1216
5766.99,1157
5750.99,1155
5738.98,1149
5832.6,1146
5762.98,1195
5695.09,1195
5626.96,1249
5597.36,1400
5587.0,1513
5579.46,1558
5587.66,1559
5555.49,1557
5529.18,1592
5492.87,1619
5497.68,1590
5502.14,1522
5510.62,1413
5506.98,1274
5496.1,1229
5499.09,1224
5485.63,1210
5523.99,1202
5493.41,1135
5469.57,1094
5453.48,1113
5446.38,1177
5436.96,1187
5422.87,1171
5448.08,1213
5406.31,1232
5391.1,1236
5391.45,1258
5384.44,1236
5387.54,1219
5384.92,1194
5379.23,1160
5384.44,1161
5383.2,1184
5367.01,1184
5363.29,1123
5373.37,1075
5367.41,1069
5367.58,1072
5395.4,1056
5353.38,1102
5355.35,1160
5348.64,1133
5352.64,1128
5353.99,1147
5362.14,1130
5353.3,1111
5355.66,1125
5339.68,1141
5353.4,1161
5355.07,1157
5348.99,1113
5341.13,1090
5348.95,1063
5355.07,1068
5338.85,1108
5335.62,1085
5320.81,1056
5337.0,1113
5316.02,1132
5301.65,1140
5292.53,1155
5305.89,1153
5290.39,1149
5307.67,1172
5312.19,1185
5317.17,1130
5315.29,1107
5284.07,1133
5285.68,1119
5258.55,1115
5222.75,1128
5231.42,1171
5222.0,1218
5210.46,1238
5203.5,1259
5202.0,1254
5217.99,1287
5242.9,1276
5254.43,1243
5243.9,1194
5238.14,1161
5214.74,1157
5211.42,1160
5213.85,1148
5239.89,1112
5242.9,1125
5240.61,1118
5254.91,1130
5231.96,1148
5260.94,1138
5243.9,1119
5241.03,1107
5279.41,1121
5266.62,1154
5299.91,1159
5304.3,1158
5301.46,1189
5318.14,1168
5318.37,1174
5328.9,1218
5318.75,1241
5320.45,1231
5319.56,1168
5325.36,1138
5307.52,1108
5313.03,1063
5285.1,1054
5282.45,1086
5290.0,1118
5308.47,1109
5319.63,1130
5320.0,1151
5333.68,1153
5296.41,1135
5287.6,1148
5320.47,1141
5334.77,1097
5328.69,1132
5315.47,1144
5319.21,1137
5319.37,1138
5312.35,1137
5310.0,1143
5298.3,1119
5305.91,1099
5292.54,1115
5305.0,1110
5310.16,1081
5295.69,1066
5324.05,1054
5328.08,1063
5330.55,1117
5328.9,1121
5310.66,1124
5319.35,1126
5301.32,1118
5282.54,1136
5284.8,1123
5279.4,1131
5264.6,1163
5277.51,1199
5283.47,1211
5279.0,1190
5297.78,1169
5323.0,1177
5318.38,1148
5309.78,1131
5286.36,1152
5288.27,1138
5292.82,1129
5300.22,1149
5301.17,1155
5314.1,1139
5309.91,1132
5295.05,1121
5279.11,1088
5260.61,1099
5245.54,1144
5264.59,1158
5263.84,1146
5285.07,1158
5310.03,1177
5302.11,1189
5330.22,1162
5332.67,1141
5314.81,1191
5314.31,1197
5302.44,1196
5293.36,1203
5303.45,1174
5324.43,1141
5318.46,1118
5344.39,1110
5388.9,1113
5310.01,1187
5268.09,1263
5219.9,1291
5215.0,1325
5387.91,1371
5477.15,1401
5468.38,1506
5475.98,1565
5471.73,1554
5458.0,1559
5432.0,1545
5417.07,1559
5433.47,1544
5431.81,1559
5441.79,1420
5438.01,1223
5399.0,1153
5403.08,1168
5406.0,1183
5380.0,1128
5406.04,1119
5400.03,1148
5413.88,1155
5404.7,1132
5430.01,1154
5425.7,1176
5415.0,1169
5413.34,1170
5399.0,1155
5408.86,1113
5399.75,1111
5368.53,1112
5384.79,1135
5393.54,1170
5425.25,1156
5427.13,1145
5396.87,1167
5414.93,1155
5385.09,1136
5377.6,1135
5426.04,1131
5444.81,1129
5421.59,1118
5558.81,1146
5567.13,1263
5556.6,1392
5531.32,1415
5520.43,1416
5497.75,1401
5500.0,1405
5493.31,1381
5536.32,1344
5539.34,1362
5551.66,1261
5568.08,1193
5575.91,1200
5552.97,1201
5546.09,1200
5536.31,1172
5550.07,1212
5538.19,1229
5530.05,1185
5513.97,1148
5514.25,1151
5501.35,1186
5508.92,1173
5508.44,1144
5504.62,1127
5507.0,1112
5493.42,1113
5414.5,1117
5379.18,1181
5355.49,1280
5351.59,1350
5357.14,1388
5373.19,1362
5355.5,1316
5339.94,1310
5354.67,1327
5373.13,1342
5333.15,1275
5276.38,1193
5279.69,1206
5285.11,1219
5269.14,1220
5278.04,1228
5275.0,1225
5283.05,1242
5265.87,1259
